,Amplitude,Phase_circle,Phase,Decay_rate,Period,Rhythmicity
TRINITY_DN3738_c2_g2_i2.1,23.25907111,356.9131581,14.0123832,0.928329603,14.13357237,rhythmic
TRINITY_DN30181_c0_g1_i3.1,0.218765626,345.6065098,11.15812327,1.229628576,11.62282614,nonrhythmic
TRINITY_DN54794_c0_g1_i15.1,1.150619265,33.74417926,1.192598155,0.898601796,12.72324132,rhythmic
TRINITY_DN8900_c0_g1_i12.1,0.14255708,41.86420524,1.018156828,1.065176514,8.755366448,rhythmic
TRINITY_DN9537_c0_g1_i28.1,0.112743046,201.415179,9.075450197,1.066893018,16.22103204,rhythmic
TRINITY_DN2386_c0_g1_i1.1,0.440664397,304.644723,8.946247006,0.965848048,10.57181917,rhythmic
TRINITY_DN15727_c1_g1_i16.1,0.569798504,301.3567341,10.77393359,0.814019999,12.87051409,rhythmic
TRINITY_DN41302_c1_g1_i14.1,0.183324718,1.232245963,0.034650315,1.301547135,10.12307093,nonrhythmic
TRINITY_DN9271_c0_g1_i2.1,0.1249147,208.1348105,5.800260007,1.071917331,10.03240927,rhythmic
TRINITY_DN43373_c0_g1_i10.1,0.016460195,308.846116,8.116375941,1.058458596,9.460683453,rhythmic
TRINITY_DN28046_c0_g1_i5.1,0.325226677,105.8372723,3.315598755,0.983865254,11.27783743,rhythmic
TRINITY_DN9673_c0_g1_i2.1,0.477673759,275.0206288,9.089266688,1.075181406,11.89778389,rhythmic
TRINITY_DN48870_c0_g1_i9.1,0.073467414,35.44510141,0.928748511,0.979115494,9.432882135,rhythmic
TRINITY_DN8356_c0_g1_i10.1,0.604760586,193.4078371,7.141972307,0.97403586,13.29372206,rhythmic
TRINITY_DN69343_c5_g1_i1.1,0.287727654,313.7357504,10.14803145,1.244961149,11.64448527,nonrhythmic
TRINITY_DN12052_c0_g1_i3.1,0.607122003,209.7353279,12.40743808,1.534115284,21.29673505,nonrhythmic
TRINITY_DN26548_c0_g1_i3.1,21.05363432,198.5731344,6.792538313,0.849784819,12.3144241,rhythmic
TRINITY_DN16246_c0_g1_i9.1,1.156899835,356.9845332,14.0881836,0.843957368,14.20718721,rhythmic
TRINITY_DN11786_c0_g2_i1.1,0.002385041,32.91324139,1.549905698,1.128253465,16.95263145,rhythmic
TRINITY_DN18755_c0_g1_i7.1,0.475229407,2.339641957,0.08834931,0.919627141,13.59428162,rhythmic
TRINITY_DN31459_c1_g1_i1.1,0.789267375,242.1875801,7.920613548,0.631459048,11.77360489,nonrhythmic
TRINITY_DN3255_c0_g1_i8.1,2.289113435,32.21343971,1.171683577,0.897720222,13.09410269,rhythmic
TRINITY_DN16594_c0_g1_i1.1,0.728520397,18.53915238,0.713938297,0.812871622,13.86351337,rhythmic
TRINITY_DN13938_c0_g1_i5.1,0.202654036,198.5337575,5.569116398,0.980780927,10.09844335,rhythmic
TRINITY_DN145646_c0_g1_i5.1,0.288438935,195.4306922,8.077683848,0.761653935,14.87978246,nonrhythmic
TRINITY_DN7501_c0_g1_i3.1,2.469500981,11.30098573,0.428705249,0.776423985,13.65667504,nonrhythmic
TRINITY_DN2120_c9_g3_i1.1,3.842584567,263.0110918,7.816393024,0.917406257,10.69879399,rhythmic
TRINITY_DN10398_c0_g1_i8.1,2.457208368,5.262292607,0.200760075,0.86494681,13.73424711,rhythmic
TRINITY_DN55997_c0_g1_i1.1,46.79477334,354.6261283,10.32805284,0.767345884,10.48456029,nonrhythmic
TRINITY_DN23310_c0_g1_i8.1,1.179810794,266.2639816,8.650750094,0.85860932,11.69617466,rhythmic
TRINITY_DN84_c0_g1_i2.1,1.197315516,208.9127721,7.62830682,1.043926306,13.14515349,rhythmic
TRINITY_DN2048_c0_g3_i26.1,27.2048131,265.2339732,9.245614384,0.955812989,12.54900018,rhythmic
TRINITY_DN26788_c0_g1_i8.1,0.230822716,88.61932169,2.838361772,0.904669155,11.53033242,rhythmic
TRINITY_DN15489_c0_g1_i5.1,0.005016639,58.30835932,1.507573106,1.227503395,9.307864678,nonrhythmic
TRINITY_DN3299_c0_g1_i4.1,3.497641227,53.68613868,1.849770665,0.90086475,12.40389896,rhythmic
TRINITY_DN15690_c0_g1_i23.1,0.131150462,75.82092941,1.844902629,1.052458767,8.759651874,rhythmic
TRINITY_DN129633_c0_g1_i2.1,0.045206162,126.0876062,3.194839159,1.034281808,9.121769632,rhythmic
TRINITY_DN10280_c3_g1_i3.1,0.033995246,18.8859739,0.857674551,0.997650239,16.34879089,rhythmic
TRINITY_DN1435_c1_g1_i3.1,0.359491801,246.6504517,7.08000591,1.058965992,10.3336609,rhythmic
TRINITY_DN2624_c0_g1_i11.1,4.746807526,312.3259563,7.778480722,1.114469683,8.965803204,rhythmic
TRINITY_DN42873_c1_g1_i1.1,1.894550448,193.8650342,6.025127023,0.974309918,11.18843188,rhythmic
TRINITY_DN7394_c0_g1_i1.1,1.093881164,226.0244989,10.43234572,0.973079238,16.61609461,rhythmic
TRINITY_DN3337_c6_g1_i1.1,0.869198765,8.606141261,0.273567224,1.012608482,11.44347945,rhythmic
TRINITY_DN269957_c0_g1_i1.1,0.055945197,161.4658697,6.029634802,1.00496176,13.44351307,rhythmic
TRINITY_DN66051_c0_g1_i1.1,0.153584244,293.453435,8.984146701,0.821453808,11.02148562,rhythmic
TRINITY_DN2366_c14_g1_i2.1,0.021181754,156.5826693,4.685914185,1.088380031,10.77340879,rhythmic
TRINITY_DN708_c2_g1_i3.1,1.267440537,358.4801341,16.05478372,0.959572102,16.12285197,rhythmic
TRINITY_DN10828_c0_g1_i19.1,0.049536495,37.74611304,1.382026604,1.140031436,13.18094864,rhythmic
TRINITY_DN41922_c0_g1_i6.1,0.019562175,129.5837931,9.698372227,1.028142563,26.94329219,rhythmic
TRINITY_DN21963_c0_g1_i13.1,0.071707193,67.99022436,2.175822171,1.015679309,11.52071476,rhythmic
TRINITY_DN37222_c0_g1_i5.1,0.019194728,261.6662863,8.940101451,1.054344312,12.29977529,rhythmic
TRINITY_DN16971_c0_g1_i7.1,0.122548105,207.4625413,9.701447141,1.00293622,16.83446539,rhythmic
TRINITY_DN9677_c0_g1_i1.1,0.224565324,171.5173306,10.44755911,1.134624294,21.92852038,rhythmic
TRINITY_DN9320_c4_g2_i1.1,0.567343446,11.78989963,0.384938252,1.126792856,11.75393982,rhythmic
TRINITY_DN160280_c0_g1_i2.1,0.235916616,350.8295852,12.34977436,0.83140365,12.67258793,rhythmic
TRINITY_DN99878_c0_g1_i5.1,0.037741949,147.3970372,6.087620288,0.909126528,14.86829956,rhythmic
TRINITY_DN18941_c1_g1_i4.1,0.821855394,243.2317922,7.919265534,0.788321649,11.72106477,nonrhythmic
TRINITY_DN399_c5_g1_i9.1,3.331246822,197.1542617,8.494738395,0.818982034,15.51123367,rhythmic
TRINITY_DN16079_c0_g1_i10.1,0.062467634,84.91190942,2.590248389,1.006063906,10.98184491,rhythmic
TRINITY_DN469_c1_g2_i1.1,0.069455662,309.1968965,10.12284943,1.196018752,11.78610082,rhythmic
TRINITY_DN289_c0_g1_i15.1,135.8700026,50.68836305,1.522766042,1.044052413,10.81502227,rhythmic
TRINITY_DN19579_c0_g2_i3.1,0.069939881,77.01415923,5.712838885,1.069614623,26.70446602,rhythmic
TRINITY_DN3676_c0_g1_i17.1,3.833395302,30.23430761,1.109598825,0.94915354,13.21199685,rhythmic
TRINITY_DN254_c1_g1_i1.1,5.052584765,158.2458695,4.625371515,1.000408738,10.52244681,rhythmic
TRINITY_DN1879_c4_g1_i1.1,0.069530135,171.0140905,6.671298188,1.11648253,14.04368108,rhythmic
TRINITY_DN67362_c0_g1_i5.1,0.127949709,7.930466425,0.332205007,0.877007172,15.08029868,rhythmic
TRINITY_DN5213_c0_g1_i6.1,0.005590069,19.93736445,0.554511925,1.121447348,10.01257181,rhythmic
TRINITY_DN14696_c0_g1_i1.1,0.385209714,35.72218599,1.142439047,0.973111452,11.51323878,rhythmic
TRINITY_DN10901_c0_g1_i1.1,51.29295874,317.4204255,8.902357717,1.010229413,10.09654238,rhythmic
TRINITY_DN19749_c0_g1_i7.1,0.564186643,258.1651112,6.94148845,0.964147432,9.679603221,rhythmic
TRINITY_DN41901_c0_g1_i9.1,0.037029845,345.6405962,15.22532457,0.809001739,15.85785034,rhythmic
TRINITY_DN2956_c0_g1_i4.1,0.081394208,119.8942739,4.585653305,1.269779544,13.76909119,nonrhythmic
TRINITY_DN4876_c0_g1_i8.1,13.58243011,276.9231714,8.261309834,0.675528487,10.73969912,nonrhythmic
TRINITY_DN20500_c0_g1_i2.1,0.17217128,6.84657903,0.217919382,1.039093149,11.45841993,rhythmic
TRINITY_DN8019_c0_g1_i1.1,10.41457703,301.772628,8.628491867,0.980166766,10.29336919,rhythmic
TRINITY_DN72373_c0_g1_i6.1,0.042940095,303.3502558,10.85542391,1.122580679,12.88264155,rhythmic
TRINITY_DN283238_c0_g1_i2.1,0.114972407,317.2101645,17.42444778,1.143205003,19.77490605,rhythmic
TRINITY_DN19512_c0_g1_i13.1,15.07964767,37.15243199,1.10162575,0.63033496,10.674544,nonrhythmic
TRINITY_DN3991_c0_g1_i9.1,6.624869218,63.04254117,2.201006858,0.89567898,12.56869495,rhythmic
TRINITY_DN462_c1_g2_i4.1,1.758943773,219.4526338,8.388841969,0.914730003,13.76143479,rhythmic
TRINITY_DN23589_c0_g1_i3.1,0.049434958,217.5441316,5.996169676,0.984843,9.922681285,rhythmic
TRINITY_DN28045_c0_g1_i7.1,0.230853531,0.007311328,0.000278542,0.890903581,13.71505932,rhythmic
TRINITY_DN79547_c0_g1_i11.1,0.245528402,48.9331863,1.832046508,0.843145493,13.47831181,rhythmic
TRINITY_DN89094_c0_g1_i2.1,2.468113143,284.5910823,8.485276559,1.027263073,10.7336447,rhythmic
TRINITY_DN11952_c0_g1_i2.1,15.09544044,355.1012905,11.82824013,0.951903135,11.9914136,rhythmic
TRINITY_DN19651_c0_g1_i6.1,0.255461609,193.5828291,5.434764775,1.009144433,10.10686396,rhythmic
TRINITY_DN108829_c1_g1_i3.1,0.784474048,129.9689674,4.123815905,1.322950184,11.42252458,nonrhythmic
TRINITY_DN34963_c0_g1_i5.1,0.46866877,11.29031912,0.425780925,0.883626246,13.57633309,rhythmic
TRINITY_DN560_c9_g1_i3.1,1.896566879,265.8463842,8.18514508,0.872921743,11.08404103,rhythmic
TRINITY_DN21178_c1_g1_i2.1,0.230137748,293.5922423,9.621046209,1.392563179,11.79723486,nonrhythmic
TRINITY_DN4949_c0_g1_i10.1,10.28091455,319.6953744,8.547739678,0.951899568,9.625370058,rhythmic
TRINITY_DN2085_c1_g1_i7.1,2.559610039,126.7425936,4.641536906,0.194980765,13.18383378,nonrhythmic
TRINITY_DN80_c0_g1_i9.1,5.479364208,101.5861572,4.01204186,1.098946177,14.21783351,rhythmic
TRINITY_DN3459_c1_g1_i3.1,0.454344325,127.8308891,4.27302873,0.904711613,12.03379209,rhythmic
TRINITY_DN451_c0_g1_i6.1,4.361273381,69.01401528,2.362630189,0.940019969,12.3242629,rhythmic
TRINITY_DN8249_c2_g1_i7.1,178.8297601,0,NA,0.38129707,Inf,nonrhythmic
TRINITY_DN8249_c2_g1_i7.2,NA,0,NA,NA,Inf,nonrhythmic
TRINITY_DN6334_c0_g1_i11.1,0.03534574,141.7847365,8.1150636,1.124543012,20.60463607,rhythmic
TRINITY_DN7876_c0_g1_i2.1,0.188113601,193.1909543,9.289200388,1.105333453,17.3098795,rhythmic
TRINITY_DN929_c7_g1_i1.1,320.5460638,263.9781453,7.583332741,0.841780167,10.3417644,rhythmic
TRINITY_DN1241_c0_g1_i14.1,212.2774508,76.95376596,2.194737454,1.019299586,10.26727508,rhythmic
TRINITY_DN122_c0_g2_i8.1,1191.469231,299.8032364,8.928954416,0.83070584,10.72177748,rhythmic
TRINITY_DN60823_c0_g3_i1.1,0.025758466,348.5924305,11.53196022,1.022632995,11.90933972,rhythmic
TRINITY_DN9724_c1_g2_i1.1,0.131183507,5.478615254,0.154959679,1.075232571,10.18240592,rhythmic
TRINITY_DN230140_c0_g1_i2.1,2.59016862,300.8079289,14.56762966,1.123339145,17.43420361,rhythmic
TRINITY_DN16143_c0_g2_i1.1,2.669759086,298.5814813,8.554669792,0.894434076,10.31437419,rhythmic
TRINITY_DN18151_c0_g1_i7.1,0.489222477,33.04823474,1.188635412,0.879488657,12.9480062,rhythmic
TRINITY_DN31052_c0_g1_i14.1,0.288533214,268.536266,7.730041686,1.013656924,10.362902,rhythmic
TRINITY_DN3984_c1_g1_i4.1,16.71688161,13.72903752,0.536300475,1.027791953,14.06276083,rhythmic
TRINITY_DN9873_c0_g1_i14.1,1.915796386,69.36725576,2.444363286,0.928764802,12.68567962,rhythmic
TRINITY_DN25544_c0_g1_i29.1,0.111381471,220.7549204,10.47502914,1.130160051,17.08233947,rhythmic
TRINITY_DN149891_c0_g1_i1.1,45.45830065,30.73862657,1.122004078,0.835792186,13.14051775,rhythmic
TRINITY_DN4403_c0_g1_i6.1,47.87533945,324.1237604,10.38056011,0.972890342,11.52955165,rhythmic
TRINITY_DN5808_c0_g1_i7.1,0.00910737,65.41189417,2.790753707,1.126090812,15.35915367,rhythmic
TRINITY_DN4220_c2_g1_i7.1,0.111877593,59.58275207,2.743759836,0.990447564,16.57784353,rhythmic
TRINITY_DN68855_c1_g1_i3.1,0.16357435,235.7433441,8.53085891,1.065747427,13.02734217,rhythmic
TRINITY_DN9401_c0_g1_i5.1,28.05414761,265.317071,7.506803612,0.60048425,10.18573471,nonrhythmic
TRINITY_DN22120_c0_g1_i7.1,1.306335894,37.75893944,1.373921249,0.860287659,13.09919339,rhythmic
TRINITY_DN61_c35_g1_i3.1,0.371062621,225.2826679,8.220318147,0.978091388,13.13600625,rhythmic
TRINITY_DN36027_c0_g2_i4.1,3.81287549,59.18500862,2.086061442,1.009874599,12.68872197,rhythmic
TRINITY_DN11251_c0_g1_i5.1,1.560482501,11.57796614,0.440001427,0.916157495,13.68120374,rhythmic
TRINITY_DN16514_c0_g1_i19.1,0.86051034,34.72146404,1.226543554,0.888265336,12.71708126,rhythmic
TRINITY_DN66307_c1_g2_i1.1,3.34510949,93.29070197,2.703339372,0.91047396,10.43193109,rhythmic
TRINITY_DN26070_c0_g1_i1.1,0.755192612,47.71482031,1.586633866,0.840586357,11.97087588,rhythmic
TRINITY_DN75899_c0_g1_i2.1,0.034828032,48.54934802,1.176442818,0.951299485,8.723483046,rhythmic
TRINITY_DN3290_c0_g1_i3.1,1.905346914,259.0081103,7.479527889,0.873289409,10.39592944,rhythmic
TRINITY_DN5570_c1_g1_i27.1,0.034168568,243.0107804,10.89100385,1.256753642,16.13410474,nonrhythmic
TRINITY_DN17195_c0_g1_i3.1,0.089727774,210.8978219,8.399427133,1.06933274,14.33771928,rhythmic
TRINITY_DN37199_c0_g1_i5.1,0.053740096,256.2046925,17.4354133,0.985184666,24.49896107,rhythmic
TRINITY_DN38614_c0_g1_i14.1,0.039904408,286.6448583,8.956202946,0.952668624,11.24818034,rhythmic
TRINITY_DN20969_c9_g1_i2.1,40.46386728,85.56834915,3.115070686,1.202711695,13.1056104,nonrhythmic
TRINITY_DN170_c2_g1_i1.1,0.571866377,181.1537393,6.044633031,1.086052688,12.01227145,rhythmic
TRINITY_DN4928_c1_g1_i5.1,4.430939383,114.582601,4.662653819,0.970457132,14.64930418,rhythmic
TRINITY_DN195625_c0_g1_i4.1,0.557787762,119.7854858,2.887081357,1.064916585,8.676754795,rhythmic
TRINITY_DN133043_c0_g1_i2.1,11.78819282,41.09822055,1.082875575,0.88840076,9.485452211,rhythmic
TRINITY_DN11451_c0_g1_i2.1,0.274672472,237.8819838,9.267628911,1.106964561,14.02521685,rhythmic
TRINITY_DN13210_c1_g1_i8.1,1.177589736,31.70245606,1.146653898,0.911539103,13.02092818,rhythmic
TRINITY_DN41009_c0_g1_i2.1,0.028319631,335.3257201,9.410263262,0.952940885,10.10269887,rhythmic
TRINITY_DN11211_c0_g1_i5.1,0.977745421,61.95081974,2.189365415,0.939157113,12.72253625,rhythmic
TRINITY_DN19881_c1_g1_i10.1,5.213760866,350.7323164,9.263958384,0.87561975,9.508747449,rhythmic
TRINITY_DN14918_c0_g1_i1.1,1.625098989,86.89896696,2.846949277,0.90604525,11.79417634,rhythmic
TRINITY_DN40164_c2_g1_i1.1,15.7096352,38.94226875,1.285760724,1.054657649,11.88615547,rhythmic
TRINITY_DN5251_c1_g1_i3.1,0.458473119,241.1058916,7.852381651,1.196944018,11.72454715,rhythmic
TRINITY_DN80679_c0_g1_i4.1,0.041289258,267.8488221,10.39065496,1.012950023,13.9654741,rhythmic
TRINITY_DN26760_c1_g2_i1.1,0.222079158,39.33857169,1.058174646,1.080295942,9.683698629,rhythmic
TRINITY_DN43172_c0_g1_i2.1,1.195176463,177.6441327,5.451491013,1.035796172,11.04757435,rhythmic
TRINITY_DN172408_c0_g1_i1.1,0.034871906,70.59023283,3.033898807,1.316562245,15.47244607,nonrhythmic
TRINITY_DN29570_c0_g1_i5.1,0.093002049,204.3776759,7.59933986,1.115166719,13.38581789,rhythmic
TRINITY_DN34277_c0_g1_i6.1,0.135969701,314.5410594,10.43684712,1.073300514,11.94522893,rhythmic
TRINITY_DN6087_c0_g1_i1.1,3.487501872,9.016542472,0.224044368,1.087348332,8.945332733,rhythmic
TRINITY_DN16165_c0_g1_i4.1,91.74992734,280.3558582,8.599632883,0.514804266,11.04263652,nonrhythmic
TRINITY_DN34296_c0_g1_i7.1,0.407132425,267.1569156,9.253635775,0.969636658,12.46948398,rhythmic
TRINITY_DN11888_c0_g1_i7.1,0.025858145,289.0856707,9.650420838,1.152540203,12.01772296,rhythmic
TRINITY_DN5646_c4_g1_i5.1,0.523313378,23.12190623,0.732423544,0.996326657,11.40357863,rhythmic
TRINITY_DN1240_c3_g1_i19.1,0.049245925,174.858017,4.236781971,1.066262461,8.722742802,rhythmic
TRINITY_DN2712_c2_g1_i2.1,0.289291398,249.9488584,8.475324198,0.934681783,12.20696398,rhythmic
TRINITY_DN4187_c2_g1_i1.1,0.015917054,36.34882861,1.831040069,1.1860455,18.13468136,rhythmic
TRINITY_DN5589_c2_g1_i4.1,20.22917268,24.82814245,0.652347374,0.961719099,9.458825,rhythmic
TRINITY_DN17350_c0_g1_i2.1,0.13484745,286.5592992,10.15878268,0.959858514,12.76232102,rhythmic
TRINITY_DN44467_c0_g1_i9.1,2.168220685,265.8029789,8.798291191,0.730652976,11.91628793,nonrhythmic
TRINITY_DN21197_c0_g2_i4.1,0.068303277,213.3132534,6.071260517,0.998963441,10.24621654,rhythmic
TRINITY_DN65612_c0_g1_i1.1,0.603688649,145.8962908,4.926515095,1.06252632,12.15620646,rhythmic
TRINITY_DN144031_c0_g1_i1.1,31.13114927,253.5137392,8.983375868,0.824148716,12.75676547,rhythmic
TRINITY_DN29985_c2_g1_i1.1,0.022160497,165.2447522,6.691195495,0.797615243,14.57734873,nonrhythmic
TRINITY_DN145509_c0_g1_i4.1,0.05469518,324.2355774,11.20028034,0.995082297,12.43571404,rhythmic
TRINITY_DN30140_c0_g1_i9.1,0.958819244,64.54298701,2.279959782,0.857513739,12.71688156,rhythmic
TRINITY_DN4105_c0_g1_i7.1,8.462108079,83.78146447,2.848097808,0.895471581,12.23797194,rhythmic
TRINITY_DN2542_c0_g1_i15.1,3.287200758,73.00662897,2.566171869,0.953158757,12.65394507,rhythmic
TRINITY_DN9907_c0_g2_i5.1,0.310781477,82.06723227,3.294348622,1.083710383,14.45114537,rhythmic
TRINITY_DN26465_c0_g1_i5.1,6.877497368,61.23647772,2.012727809,0.860986318,11.83252268,rhythmic
TRINITY_DN13507_c0_g1_i10.1,0.14806467,191.5863969,5.483428773,1.051642131,10.30362484,rhythmic
TRINITY_DN25451_c0_g1_i15.1,0.331149872,81.55525829,2.685620103,0.929892292,11.85482404,rhythmic
TRINITY_DN27645_c1_g1_i5.1,0.043998441,208.2384718,8.280245634,0.989874218,14.31478248,rhythmic
TRINITY_DN32535_c0_g1_i1.1,7.976635698,59.67890078,2.099339418,0.931780801,12.66380883,rhythmic
TRINITY_DN121778_c0_g1_i1.1,0.342304901,347.491769,9.722639794,1.00718786,10.07261362,rhythmic
TRINITY_DN46157_c0_g1_i24.1,0.030860584,277.7051999,7.097370883,1.024934511,9.200596601,rhythmic
TRINITY_DN832_c0_g1_i6.1,2.425019262,50.05157677,1.526166979,1.03320748,10.977079,rhythmic
TRINITY_DN1334_c0_g1_i7.1,24.83030889,117.6211675,20.67051904,2.606365638,63.26571152,nonrhythmic
TRINITY_DN36774_c0_g1_i4.1,0.405847197,354.9082862,11.88672589,1.079638393,12.05725954,rhythmic
TRINITY_DN22145_c0_g1_i4.1,1.929356581,94.29719978,2.91828666,0.775868705,11.14119189,nonrhythmic
